ID M_s SFR SSFR M halfmassrad halfmassrad_s Label
582200.0 4387830000.0 0.618589 1.4097834236969072e-10 219546000000.0 39.5229 1.8476 1.0
492903.0 26453500000.0 4.42308 1.6720207155952897e-10 740090000000.0 59.4808 2.7063 1.0
61926.0 357894999999.99994 11.6827 3.264281423322483e-11 17020500000000.0 189.14 17.0341 1.0
386786.0 55244099999.99999 0.0322674 5.840877125340083e-13 2911450000000.0 117.965 6.3689 0.0
532794.0 12063400000.0 2.22988 1.8484672646185986e-10 442776000000.0 48.8603 2.6688 1.0
593517.0 2229980000.0 0.631073 2.8299491475259865e-10 191595000000.0 40.5595 1.5736 1.0
570904.0 2441940000.0 0.435174 1.7820830978648123e-10 240941000000.0 46.7721 2.6509 1.0
481388.0 9285690000.0 1.52161 1.6386612088062383e-10 294163000000.0 28.8235 1.4418 1.0
383321.0 12557700000.0 4.68594 3.731527270121121e-10 259820000000.0 25.425 2.1073 1.0
515216.0 9599060000.0 1.86448 1.9423568557754611e-10 473782000000.0 56.7076 3.629 1.0
549870.0 16062500000.0 0.0 0.0 325274000000.0 37.3212 2.3961 0.0
13647.0 2322900000.0 0.153101 6.590942356537087e-11 87251999999.99998 19.5449 2.7144 1.0
188757.0 42470200000.0 0.350574 8.254587922825887e-12 794202000000.0 49.6255 2.7582 0.0
543062.0 5242980000.0 1.87674 3.5795291990432924e-10 341860000000.0 50.8201 3.3345 1.0
215845.0 14026500000.0 1.85001 1.3189391508929525e-10 131813000000.0 14.0177 5.1746 1.0
607424.0 2586670000.0 0.272063 1.0517885930559368e-10 157548000000.0 31.6527 1.3776 1.0
115014.0 5616740000.0 0.0 0.0 6440830000.0 0.7524 0.7422 0.0
228985.0 7380310000.0 0.424631 5.753565907123142e-11 20883700000.0 2.2104 1.364 1.0
545098.0 3582350000.0000005 0.837456 2.3377280276913193e-10 354739000000.0 57.2467 4.7089 1.0
585780.0 2638050000.0 0.69192 2.6228464206516175e-10 207093000000.0 41.4168 3.6879 1.0
336438.0 4732260000.0 1.275 2.6942729266777395e-10 73871100000.0 11.7091 3.3731 1.0
518363.0 3149950000.0000005 0.713943 2.266521690820489e-10 146987000000.0 22.3437 2.017 1.0
512225.0 21495900000.0 3.49863 1.6275801431900967e-10 614049000000.0 43.2404 6.2474 1.0
318841.0 5911000000.0 1.03721 1.7547115547284722e-10 74726600000.0 10.7496 4.5185 1.0
587890.0 6530100000.0 0.218269 3.342506240333226e-11 189956000000.0 35.6795 1.9722 1.0
47721.0 20176200000.0 0.0 0.0 115687000000.0 8.9719 1.594 0.0
600605.0 3542400000.0 0.382176 1.0788617886178863e-10 170268000000.0 33.709 1.779 1.0
622662.0 2533120000.0 0.625953 2.4710751958059627e-10 114779000000.0 28.8519 1.4383 1.0
573073.0 3046290000.0 0.454297 1.4913123832596371e-10 242673000000.0 40.2732 2.8132 1.0
267453.0 2326770000.0 0.101053 4.343059262410982e-11 51662500000.0 13.1764 2.2174 1.0
593508.0 3701240000.0 0.404547 1.0930039662383418e-10 178760000000.0 37.816 2.8291 1.0
450163.0 43220500000.0 4.75992 1.1013107206071194e-10 1194110000000.0 81.1414 3.5639 1.0
69395.0 4465520000.0 0.0 0.0 23828999999.999996 4.9553 1.7756 0.0
185482.0 2403340000.0 0.0 0.0 30982200000.0 7.1319 1.6711 0.0
525120.0 13515700000.0 1.99059 1.4727983012348602e-10 498164000000.0 47.9051 2.1546 1.0
509228.0 2832960000.0 0.9789 3.455396475770925e-10 10669900000.000002 2.3382 1.7549 1.0
602411.0 3062420000.0 0.379021 1.2376519223359303e-10 159118000000.0 38.3858 1.9248 1.0
123908.0 24801500000.0 0.0 0.0 107400000000.0 5.8045 1.1531 0.0
507612.0 17390200000.0 2.86604 1.6480776529309611e-10 612184000000.0 55.0507 3.2056 1.0
428846.0 49580399999.99999 0.0 0.0 1702970000000.0 96.1946 3.685 0.0
608609.0 5413850000.0 0.171951 3.1761315884259815e-11 152703000000.0 27.0854 1.9184 1.0
639508.0 2312880000.0 0.311749 1.347882293936564e-10 90514600000.0 28.4723 2.3774 1.0
527882.0 7682460000.0 2.07505 2.7010228494518685e-10 427134000000.0 52.0057 4.6441 1.0
243171.0 4830020000.0 0.00448426 9.284143750957554e-13 8475510000.000001 0.8949 0.7881 0.0
330393.0 61517300000.0 0.572742 9.310259065336092e-12 4743930000000.0 151.05 8.175 0.0
501983.0 14059000000.0 3.60752 2.565986201010029e-10 609474000000.0 54.4364 4.6537 1.0
521977.0 7176979999.999999 0.706457 9.843374232615948e-11 484383000000.0 70.8402 1.7661 1.0
496209.0 20353800000.0 4.47208 2.19717202684511e-10 641700000000.0 50.3204 2.0801 1.0
411254.0 3715140000.0 3.25868 8.771351819850666e-10 4680800000.0 0.3215 0.2739 1.0
576997.0 2504540000.0 0.851843 3.401195429100753e-10 226766000000.0 33.4589 4.3714 1.0
26714.0 8480450000.000001 0.0 0.0 113110000000.0 21.9316 3.3524 0.0
501256.0 13590000000.0 0.0377794 2.779941133186166e-12 728807999999.9999 56.0942 1.2813 0.0
584729.0 6352380000.0 0.821952 1.2939276302740075e-10 220242000000.0 34.9567 1.5235 1.0
450795.0 39188600000.0 0.290267 7.406924462726405e-12 1451720000000.0 81.5684 2.8038 0.0
537445.0 13807700000.0 2.4401 1.767202358104536e-10 413152000000.0 42.6564 1.4378 1.0
89653.0 2319200000.0 0.0 0.0 6287960000.0 1.8787 1.4061 0.0
572581.0 4020720000.0 1.81063 4.503248174456316e-10 241576000000.0 37.4663 2.9184 1.0
603149.0 2293850000.0 0.289785 1.263312771105347e-10 160295000000.0 36.4069 2.4054 1.0
445899.0 47706799999.99999 0.0 0.0 1683870000000.0 78.7271 4.401 0.0
571814.0 2178050000.0 0.653901 3.0022313537338445e-10 239561000000.0 41.0201 4.0364 1.0
190777.0 45047499999.99999 0.0 0.0 213406999999.99997 11.354 3.1626 0.0
579100.0 3102249999.9999995 0.890871 2.871693125956967e-10 230148000000.0 41.458 2.0286 1.0
571668.0 4385750000.0 1.06403 2.4261072792566837e-10 255162000000.0 39.6632 3.2223 1.0
384919.0 30183700000.0 1.50665 4.991601427260409e-11 362002000000.0 22.3553 4.3758 1.0
422446.0 77017200000.0 0.0 0.0 2205560000000.0 79.2418 3.8662 0.0
368222.0 7391120000.0 1.91403 2.589634588533267e-10 229117000000.0 32.5249 2.1795 1.0
177099.0 2190830000.0 0.0 0.0 2195880000.0 0.3453 0.3445 0.0
600274.0 2993150000.0 0.48176 1.6095417870805005e-10 170233000000.0 29.7634 2.4998 1.0
481801.0 33781600000.0 0.000577552 1.7096644327089303e-14 980245000000.0 65.8522 2.9636 0.0
530356.0 11474100000.0 3.5721 3.113185347870421e-10 410833000000.0 50.0835 4.2712 1.0
538270.0 2214010000.0 0.733105 3.311209073129751e-10 344617000000.0 70.2113 3.9798 1.0
370190.0 81530799999.99998 1.414 1.734313903457344e-11 3374360000000.0 103.948 4.7128 1.0
240247.0 22758700000.0 1.38761 6.09705299511835e-11 302637000000.0 21.4637 3.7352 1.0
512698.0 11167600000.0 0.796637 7.133466456534976e-11 572121000000.0 51.7486 3.6887 1.0
524687.0 14475200000.0 0.0 0.0 610855000000.0 55.9045 1.3892 0.0
578779.0 2448710000.0 0.874804 3.5725096070992483e-10 225990000000.0 35.3272 2.4251 1.0
551314.0 5525340000.0 0.663008 1.1999406371372622e-10 349102000000.00006 45.631 3.2801 1.0
550222.0 5454320000.0 1.98079 3.631598439402162e-10 325186000000.0 40.7259 2.8694 1.0
518767.0 15398800000.0 4.9723 3.229017845546406e-10 528020000000.0 45.7242 4.8341 1.0
220850.0 2198790000.0 0.480988 2.1875122226315383e-10 94038300000.0 19.6659 2.3755 1.0
584423.0 7200600000.0 1.00581 1.3968419298391802e-10 212313000000.0 31.3678 2.151 1.0
468473.0 3795940000.0 1.5516 4.087525092598935e-10 305851000000.0 45.8416 2.2568 1.0
569376.0 3570650000.0 0.97844 2.74022937000266e-10 246992000000.0 34.7604 3.7123 1.0
542740.0 17528100000.0 0.447026 2.55033916967612e-11 388681000000.0 37.7706 2.7026 1.0
613629.0 2768920000.0000005 0.241671 8.72798780752062e-11 117225000000.0 28.7393 2.7351 1.0
464296.0 39283000000.0 0.0 0.0 1303880000000.0 70.725 2.4913 0.0
284707.0 130300000000.0 9.02258 6.924466615502686e-11 9207830000000.0 163.518 7.5855 1.0
251208.0 34709100000.0 0.0 0.0 573368000000.0 27.1478 1.943 0.0
380370.0 39390700000.0 3.03791 7.712251876712016e-11 1595650000000.0 134.805 4.0839 1.0
563138.0 4351320000.0 0.633972 1.4569647831003005e-10 282748000000.0 44.1982 2.7462 1.0
493864.0 2251470000.0 0.31553 1.401439948122782e-10 140505000000.0 30.2099 1.7286 1.0
470421.0 4951820000.0 1.47485 2.9783998610611854e-10 40801100000.0 5.7959 2.0139 1.0
396412.0 84218800000.0 0.0635973 7.551437446270903e-13 2850460000000.0 96.0865 5.6647 0.0
218387.0 5664040000.0 0.164772 2.9090896250732693e-11 133812000000.0 28.6544 1.9426 1.0
369424.0 51006700000.0 2.49628 4.894023726294781e-11 1426230000000.0 75.6448 9.2753 1.0
107657.0 2385660000.0 0.944978 3.96107576100534e-10 2938960000.0 0.2906 0.2552 1.0
365635.0 4717440000.0 0.0415552 8.808845475512143e-12 114097000000.00002 19.3737 1.6398 0.0
528560.0 9695170000.0 1.63876 1.6902849563236128e-10 455154000000.0 50.0664 5.3443 1.0
183006.0 10527100000.0 3.67895 3.4947421417104425e-10 150679000000.0 16.9493 1.8347 1.0
89596.0 3474840000.0 0.0 0.0 59204300000.0 11.8089 1.6865 0.0
301923.0 2423440000.0 0.0 0.0 2423440000.0 0.316 0.316 0.0
55243.0 14937500000.0 0.650386 4.3540485355648535e-11 226169000000.0 20.9733 1.9416 1.0
469655.0 29523799999.999996 5.955 2.0170167796828324e-10 876760000000.0 73.3869 3.8579 1.0
545122.0 8256230000.0 1.69481 2.0527650029129518e-10 339049000000.0 45.6487 2.1059 1.0
492645.0 3501990000.0 0.153068 4.370886267522181e-11 114129000000.0 17.9934 1.7088 1.0
426255.0 43109400000.00001 0.00392745 9.110426032373448e-14 1986790000000.0 94.1279 2.6162 0.0
597995.0 2347440000.0 0.467262 1.9905173295164094e-10 160226000000.0 34.8087 2.3131 1.0
557079.0 6644370000.000001 1.40384 2.112826347719949e-10 309313000000.0 47.5864 1.5962 1.0
458830.0 25438300000.0 5.02416 1.9750376400938743e-10 815416000000.0 62.6517 4.6616 1.0
95709.0 2739269999.9999995 0.0 0.0 42279900000.0 11.1605 2.4623 0.0
376065.0 17274700000.0 2.89487 1.6757859760227384e-10 336740000000.0 24.8269 3.2546 1.0
308446.0 32979599999.999996 6.68814 2.0279627406032822e-10 505697000000.0 32.031 4.2666 1.0
651462.0 2251850000.0 0.124557 5.5313186935186624e-11 91093700000.0 21.1152 2.1068 1.0
547630.0 2874979999.9999995 0.737555 2.565426542097684e-10 273658000000.0 55.0789 1.4267 1.0
150635.0 7197190000.0 0.0 0.0 30514900000.0 4.6112 2.777 0.0
256883.0 26201400000.0 0.0 0.0 50424400000.0 1.823 1.3303 0.0
441919.0 2553150000.0 0.20415 7.996004935080194e-11 37805500000.0 8.584 3.084 1.0
362298.0 15711800000.0 0.00433812 2.761058567446123e-13 440808000000.00006 42.3488 1.7356 0.0
468548.0 20071100000.0 6.98421 3.4797345436971564e-10 940480000000.0 74.9482 1.9258 1.0
235095.0 22037900000.0 0.0 0.0 126937000000.0 10.9151 1.4517 0.0
557551.0 7610170000.000001 0.79389 1.0431961441071617e-10 292757000000.0 44.5703 3.5052 1.0
326614.0 102285000000.0 0.000622502 6.085955907513321e-15 5915800000000.0 163.986 9.3179 0.0
26717.0 10772600000.000002 0.634743 5.892198726398454e-11 85311700000.0 8.8602 2.3602 1.0
469189.0 5162880000.0 0.994566 1.926378300483451e-10 129109000000.0 18.976 2.9277 1.0
459908.0 24790500000.0 0.0 0.0 1503110000000.0 81.0931 2.2562 0.0
554282.0 6313520000.0 1.51615 2.4014337485269707e-10 306559000000.0 48.4533 2.2761 1.0
411762.0 20276600000.0 0.0 0.0 788563000000.0 64.4871 1.3183 0.0
469157.0 25343000000.0 5.6801 2.2412895079509136e-10 792585000000.0 52.4572 3.0737 1.0
482871.0 25442700000.0 0.0 0.0 1053210000000.0 70.2794 1.7156 0.0
570369.0 4107469999.9999995 0.908333 2.2114172471131865e-10 255630000000.0 42.0505 2.2249 1.0
571224.0 4791980000.0 1.25818 2.6255952654226437e-10 246537000000.0 36.7301 6.9342 1.0
577785.0 3297310000.0 0.461338 1.3991344459574624e-10 228126000000.0 38.4338 2.2767 1.0
572448.0 4514510000.0 1.098 2.4321576428006585e-10 209716000000.0 40.1051 2.4554 1.0
246561.0 3338880000.0 0.415175 1.2434558894000384e-10 133612000000.0 23.3768 4.5017 1.0
62066.0 3293470000.0 0.0 0.0 4516960000.0 0.8698 0.8163 0.0
570261.0 2999530000.0000005 1.27012 4.234396722153136e-10 235217000000.0 38.4067 5.1074 1.0
114991.0 12681500000.000002 0.0 0.0 104867000000.00002 11.271 3.5806 0.0
586738.0 5896670000.000001 0.391914 6.646361420937579e-11 210174999999.99997 32.4057 2.1406 1.0
466386.0 31422500000.000004 6.5659 2.0895536637759564e-10 965278000000.0 66.8468 4.476 1.0
287516.0 23930600000.0 7.66126 3.2014491905760827e-10 145821000000.0 7.3012 3.0294 1.0
593365.0 3164500000.0 0.448279 1.4165871385684942e-10 190344000000.00003 43.8018 2.5908 1.0
405592.0 48456400000.00001 0.0376399 7.767787124095061e-13 1593830000000.0 75.4523 6.2079 0.0
364318.0 47433300000.0 5.12961 1.0814364591963873e-10 3088910000000.0 129.083 12.1671 1.0
594655.0 2777100000.0 0.288918 1.0403586475099924e-10 181530999999.99997 39.1368 1.5769 1.0
61930.0 40774600000.0 2.89652 7.103736149465599e-11 995580000000.0001 47.1423 5.6191 1.0
550631.0 5206880000.0 1.05334 2.0229772915834433e-10 275825000000.0 50.5904 2.6345 1.0
218396.0 6360930000.0 0.0 0.0 24265400000.0 4.0005 2.3594 0.0
211826.0 5373770000.0 0.0 0.0 12416400000.0 1.8199 1.476 0.0
602016.0 2400410000.0 0.581215 2.421315525264434e-10 163530000000.00003 31.8996 2.1555 1.0
500982.0 12869400000.0 2.24932 1.7478048704679316e-10 439591000000.0 49.114 1.1908 1.0
13593.0 95431400000.0 0.0 0.0 159661000000.0 2.0715 1.2185 0.0
368831.0 6545850000.0 0.414827 6.337251846589824e-11 137236000000.0 18.9185 2.4193 1.0
357933.0 5214460000.0 0.668031 1.2811125217184523e-10 42150600000.0 8.0346 1.8614 1.0
445968.0 19797700000.0 3.32312 1.6785384160786353e-10 228597000000.0 20.1034 2.011 1.0
544222.0 7279980000.0 1.03199 1.4175725757488344e-10 367519000000.0 48.9765 1.3567 1.0
501701.0 11193000000.0 2.09051 1.8676940945233628e-10 493735000000.0 55.3163 2.5577 1.0
107578.0 154026000000.0 5.12973 3.3304312258969265e-11 1599730000000.0002 41.6101 9.4365 1.0
579625.0 3473210000.0 0.361364 1.0404323378085402e-10 216731000000.00003 37.4631 5.5896 1.0
587000.0 3155790000.0 0.580772 1.8403379185560508e-10 179836000000.0 42.8843 2.2249 1.0
141442.0 37086800000.0 4.21719 1.1371134743358825e-10 475156000000.0 30.7937 5.6058 1.0
395027.0 18373100000.0 0.0 0.0 60310600000.0 3.6788 1.5228 0.0
374182.0 12105100000.0 0.936231 7.73418641729519e-11 293467000000.0 30.0148 2.9667 1.0
606439.0 5768360000.0 0.19886 3.447426998314946e-11 133420000000.0 26.872 1.8397 1.0
214576.0 2479790000.0 0.0 0.0 7510250000.000001 2.6232 1.596 0.0
342301.0 9902550000.0 1.88701 1.9055798758905534e-10 125107000000.0 12.885 2.8422 1.0
580911.0 5937660000.0 0.570614 9.610082086209044e-11 213713000000.0 35.1442 3.8297 1.0
583405.0 3099300000.0 0.384496 1.240589810602394e-10 223626000000.0 40.1481 5.2996 1.0
266064.0 140291000000.0 0.02339 1.6672487900150402e-13 12923699999999.998 207.991 4.8408 0.0
253112.0 2781560000.0 0.0 0.0 21237900000.0 5.8258 1.9309 0.0
139372.0 8072540000.0 0.0138475 1.7153832622693725e-12 67428900000.0 10.3174 3.374 0.0
81.0 2188420000.0 0.595913 2.7230284863051886e-10 137108000000.00002 30.9009 2.3243 1.0
504219.0 24801000000.000004 0.177934 7.174468771420507e-12 705832000000.0 50.272 3.2384 0.0
13635.0 7510410000.0 0.0 0.0 92572700000.0 14.0442 2.3518 0.0
603691.0 2804610000.0 0.340486 1.2140226270319225e-10 131821000000.0 35.7523 2.9979 1.0
224750.0 3538850000.0 0.0975807 2.757412718821086e-11 130247000000.0 26.9304 2.2006 1.0
297455.0 22720200000.0 0.0 0.0 129302000000.0 8.1116 2.8966 0.0
483431.0 20083800000.0 2.68474 1.3367689381491552e-10 823616000000.0 72.1347 1.9441 1.0
537612.0 7415300000.0 1.35185 1.8230550348603562e-10 323022000000.0 50.035 1.8956 1.0
552821.0 6616130000.0 1.22241 1.8476208901578416e-10 329885000000.0 39.6235 3.1429 1.0
543403.0 6880700000.0 1.41027 2.0496025113723894e-10 365948000000.0 50.9942 4.2627 1.0
541501.0 11594100000.0 1.27068 1.0959712267446374e-10 344260000000.0 41.34 2.7882 1.0
294884.0 23774600000.0 0.0 0.0 289861000000.0 20.3774 2.561 0.0
441372.0 42222700000.0 0.0 0.0 1796570000000.0 80.2207 1.419 0.0
559026.0 4185440000.0000005 0.822171 1.9643597805726516e-10 293704000000.0 40.7022 2.1705 1.0
527344.0 2337770000.0 0.567492 2.4274928671340634e-10 142510000000.0 26.9418 2.2458 1.0
549172.0 3103710000.0 0.582451 1.8766282932361596e-10 290741000000.0 58.1316 2.0555 1.0
243158.0 59659300000.0 0.440382 7.381615272053142e-12 1881420000000.0 65.8701 4.8066 0.0
390972.0 78513000000.0 0.477156 6.077413931450843e-12 2616740000000.0 97.4653 6.6321 0.0
494653.0 20034400000.0 5.33511 2.662974683544304e-10 692995000000.0 47.0672 5.9638 1.0
181067.0 179130000000.0 3.018 1.684809914587171e-11 667398000000.0 14.5271 7.2778 1.0
603281.0 7710390000.0 0.162713 2.1103082982832257e-11 171007000000.0 25.4675 3.4477 1.0
246579.0 2376950000.0 0.0 0.0 2387060000.0 0.3772 0.3748 0.0
454575.0 56769700000.0 0.0 0.0 1380650000000.0 66.3658 4.9875 0.0
391512.0 88698500000.0 0.0604857 6.819247225150369e-13 2087170000000.0002 86.5838 6.9613 0.0
223369.0 35948300000.0 0.00608714 1.6933039949037925e-13 496599999999.99994 28.0545 4.0055 0.0
477807.0 30933700000.0 0.0802 2.592641682049027e-12 1001080000000.0 66.8676 3.2873 0.0
627248.0 2996340000.0 0.417395 1.3930161463652322e-10 109426000000.0 23.3592 2.065 1.0
479257.0 15964100000.000002 0.575956 3.607820046228726e-11 641493000000.0 62.2447 1.6802 1.0
548755.0 8076930000.0 1.66779 2.0648810872447825e-10 329069000000.0 47.5187 2.3633 1.0
250.0 2410010000.0 0.0 0.0 2410010000.0 0.0937 0.0937 0.0
532920.0 16712800000.000002 0.0 0.0 537421000000.0 48.9981 1.6319 0.0
274292.0 8594820000.0 0.267937 3.1174242159812535e-11 103739000000.00002 14.716 3.6848 1.0
577353.0 2929890000.0 0.673912 2.3001273085337673e-10 218713000000.0 38.5147 1.9889 1.0
545678.0 7529220000.0 1.07346 1.4257253739431177e-10 352448000000.0 42.3244 3.7088 1.0
537238.0 7768860000.0 0.720605 9.275556516657528e-11 366484000000.0 53.8605 1.899 1.0
551997.0 6633630000.0 1.44447 2.1774955793434364e-10 314189000000.0 39.8718 2.7666 1.0
503555.0 22747900000.0 5.51117 2.422715943010124e-10 620430000000.0 49.7124 3.6386 1.0
595409.0 2663150000.0000005 0.768505 2.885699265906914e-10 182308999999.99997 38.2066 1.2158 1.0
309726.0 37595600000.0 2.16882 5.7688133717775486e-11 596231000000.0 27.8482 3.7643 1.0
398893.0 22645900000.0 5.59472 2.470522257892157e-10 1485020000000.0 114.218 4.3803 1.0
466062.0 18685600000.0 0.0 0.0 741759000000.0 79.7475 1.583 0.0
120647.0 2384030000.0 0.0 0.0 34360000000.0 9.787 1.8093 0.0
312761.0 40609900000.0 0.00110283 2.7156678543901854e-14 228443000000.0 12.6275 2.7207 0.0
69381.0 5013810000.0 0.0 0.0 37350300000.0 5.3041 2.1795 0.0
161732.0 37037900000.0 0.0 0.0 209000999999.99997 11.7919 3.8591 0.0
549222.0 5977580000.0 1.09169 1.826307636200603e-10 333060000000.0 47.4579 2.6458 1.0
69356.0 17523900000.0 0.0 0.0 45109600000.0 2.4768 1.3179 0.0
458583.0 26608800000.0 2.41646 9.081431706803763e-11 1013980000000.0 73.8004 6.3606 1.0
584592.0 2465840000.0 0.422071 1.7116722901729227e-10 208730000000.0 32.6862 3.8854 1.0
123914.0 11517100000.0 0.0 0.0 57392899999.99999 5.9572 2.854 0.0
536160.0 13768100000.0 2.7544 2.000566526971768e-10 423197000000.0 43.986 3.5396 1.0
471709.0 3726790000.0 1.1045 2.9636765151779413e-10 81207999999.99998 11.8019 2.5512 1.0
526960.0 8817610000.0 0.671681 7.617494990139051e-11 425001000000.00006 50.5436 7.3943 1.0
566532.0 2823740000.0 0.392987 1.3917251588319036e-10 235585000000.0 41.7855 2.2013 1.0
213230.0 4117800000.0 0.0 0.0 4138020000.0 0.2961 0.2953 0.0
381398.0 4331260000.0 1.05907 2.4451776157515367e-10 145885000000.0 22.6646 2.7923 1.0
560985.0 3027900000.0 0.295033 9.74381584596585e-11 276842000000.0 44.521 3.5403 1.0
61963.0 18777800000.0 0.0 0.0 77079600000.0 6.5533 1.7707 0.0
101343.0 16316800000.0 0.0 0.0 63864900000.0 4.8184 2.0726 0.0
562641.0 3780060000.0 0.422699 1.1182335730120686e-10 275127000000.0 47.2065 3.7861 1.0
37485.0 4825560000.0 0.0 0.0 94310900000.0 22.274 1.9429 0.0
492289.0 8665160000.0 2.19043 2.527858689279829e-10 638106000000.0 73.6275 5.3115 1.0
349964.0 57558100000.0 0.969692 1.6847185713218468e-11 4533340000000.0 144.17 5.4986 1.0
392339.0 2970940000.0000005 0.204882 6.896201202313072e-11 21665899999.999996 4.0395 1.9085 1.0
625771.0 2408930000.0 0.433729 1.8005047884330385e-10 103303000000.0 20.7612 2.1097 1.0
250520.0 29469300000.0 1.46363 4.966626285659992e-11 323033000000.0 21.5054 4.6543 1.0
562426.0 7495840000.0 0.554484 7.397222993020128e-11 292319000000.0 36.2763 2.8046 1.0
454627.0 35238900000.0 3.97922 1.1292123193402746e-10 1195710000000.0 85.175 4.0209 1.0
552609.0 6368920000.0 1.60814 2.5249806874634946e-10 320250000000.0 47.8502 2.6621 1.0
347317.0 9667240000.0 0.647991 6.702957617686123e-11 152735000000.0 16.7571 2.2242 1.0
42.0 32826600000.0 0.0 0.0 57518800000.0 2.2911 1.5172 0.0
55290.0 3389130000.0 0.0 0.0 66475099999.99999 14.9952 2.4326 0.0
510100.0 12798700000.0 0.0 0.0 806718999999.9999 64.0085 1.0316 0.0
241198.0 19670200000.0 0.012275 6.240404266352147e-13 343526000000.0 33.0886 1.8019 0.0
349691.0 24678300000.0 0.898644 3.64143397235628e-11 293988000000.0 20.6651 2.3736 1.0
573763.0 4042760000.0000005 0.872503 2.158186486459745e-10 246505000000.0 40.7007 2.3883 1.0
522827.0 5179009999.999999 2.86438 5.530748154570084e-10 486222000000.0 51.0108 2.6474 1.0
292732.0 124011000000.0 2.16385 1.7448855343477595e-11 6577200000000.0 160.584 7.1505 1.0
561721.0 5079330000.0 1.09067 2.1472713920930518e-10 268895000000.00003 43.8539 2.4003 1.0
525359.0 18809100000.0 0.0 0.0 586451000000.0 56.0604 1.598 0.0
354484.0 23608500000.0 4.17442 1.7681851875383864e-10 303139000000.0 19.5324 3.3866 1.0
534408.0 7432870000.0 0.875596 1.178005265799079e-10 413405000000.0 41.833 5.835 1.0
536696.0 8291140000.0 0.838762 1.0116365180180289e-10 388211000000.0 51.8863 1.7439 1.0
512837.0 3305360000.0 0.201281 6.089533363990609e-11 152172000000.0 22.0493 4.0694 1.0
607740.0 2219720000.0 0.091084 4.1034004288829224e-11 145879000000.0 35.4037 2.3287 1.0
424200.0 18690600000.0 2.94037 1.573181171283961e-10 256894000000.0 16.0951 3.9421 1.0
431931.0 34167900000.000004 0.0 0.0 1958530000000.0 91.8164 1.4151 0.0
539442.0 11235800000.0 1.7857 1.5892949322700653e-10 404154000000.0 46.3768 2.9196 1.0
514831.0 15647800000.0 2.59556 1.6587379695548254e-10 534270000000.0 54.8708 2.5323 1.0
369429.0 2593450000.0 0.935539 3.607314580963581e-10 3482620000.0 0.4842 0.3824 1.0
148094.0 3745190000.0 0.412833 1.1023018858856293e-10 110678000000.0 18.9101 4.5515 1.0
146090.0 4488190000.0 0.588299 1.3107711571925432e-10 69804700000.0 12.7578 1.7931 1.0
617092.0 2566790000.0 0.842619 3.282773425173076e-10 118462000000.0 32.4826 2.0691 1.0
584086.0 3026920000.0 0.539857 1.7835192208581662e-10 198054000000.0 34.8478 4.6641 1.0
172613.0 2209460000.0 0.0 0.0 15743700000.0 4.6852 2.0218 0.0
522271.0 17119000000.0 2.18784 1.278018575851393e-10 503922000000.0 42.6469 5.4183 1.0
555844.0 8668360000.0 1.37785 1.5895163560350516e-10 324535000000.0 36.0999 4.5953 1.0
95685.0 15806800000.0 0.0 0.0 15816900000.0 0.2749 0.2748 0.0
74.0 17692100000.0 0.0 0.0 53790100000.0 3.8593 2.5448 0.0
267452.0 2613920000.0 0.169728 6.493236212278875e-11 63719600000.0 14.56 1.8928 1.0
551874.0 9153480000.0 1.4361 1.5689114959556365e-10 357451000000.0 44.6496 1.9165 1.0
26747.0 3678340000.0 0.0 0.0 62650700000.0 13.3826 1.7731 0.0
403450.0 43555200000.0 4.3516 9.990999926530014e-11 1980130000000.0 97.215 8.0867 1.0
333574.0 11521600000.0 3.05201 2.648946326899042e-10 27638300000.0 1.8415 1.424 1.0
659000.0 2155380000.0 0.175362 8.13601313921443e-11 70151800000.0 16.0422 1.9072 1.0
349692.0 11676800000.0 1.3066 1.1189709509454645e-10 129544000000.0 10.7298 2.4308 1.0
495095.0 20416900000.0 5.99589 2.936728886363748e-10 660985000000.0 53.9993 5.1935 1.0
564417.0 4831060000.0 2.6776 5.542468940563768e-10 208060000000.0 27.4233 5.3891 1.0
618545.0 2874959999.9999995 1.13834 3.959498566936584e-10 132689000000.0 25.2673 2.3083 1.0
561628.0 4051880000.0 1.0732 2.6486470477901614e-10 290801000000.0 43.403 3.9957 1.0
392061.0 3606290000.0 0.351607 9.749825998463795e-11 29933200000.000004 6.0621 2.9417 1.0
476669.0 12501300000.0 3.04604 2.436578595826034e-10 707671000000.0 66.4182 2.287 1.0
519650.0 17101000000.0 1.34841 7.884977486696685e-11 506827000000.0 44.8121 3.3845 1.0
604558.0 2237330000.0 0.595735 2.6627050993818526e-10 158176000000.0 35.4609 2.0134 1.0
207069.0 2689340000.0 0.153132 5.694036455041013e-11 40617700000.0 9.6794 2.1236 1.0
200696.0 29414600000.0 6.92247 2.353412930993452e-10 79235000000.0 3.3688 2.5549 1.0
480751.0 41573700000.0 0.663138 1.595090165176542e-11 885856000000.0 59.933 6.2154 1.0
601618.0 2222740000.0 0.341032 1.5342865112428803e-10 154777000000.0 32.3656 1.8597 1.0
531216.0 11490200000.0 1.06495 9.268333014220815e-11 450135999999.99994 40.3321 2.1542 1.0
518592.0 16509300000.0 1.22057 7.393226847897851e-11 540576000000.0 55.2425 3.548 1.0
150623.0 14032800000.0 0.0 0.0 113638999999.99998 11.0568 2.2495 0.0
